timestamp,user_id,merchant_id,amount,lat,lon,device_id,is_fraud,fraud_type,transaction_id,time_since_prev_txn,txns_last_10min,home_lat,home_lon,avg_txn_amount,dist_from_home_km,amount_vs_avg_ratio,is_known_device,merchant_code,distinct_merchants_1hr,hour_of_day,lgbm_prob,transformer_prob,lgbm_correct,transformer_correct
2026-03-19 17:35:00,U00001,M0699,23.22,-83.27146537124797,-32.35666968375278,D_U00001_primary,0,,T0311944,269700.0,1.0,-83.286227,-32.344758,28.84,1.6487220575043309,0.805131761442441,1,699.0,1.0,17,5.049542069881982e-05,0.15528315,1,1
2026-03-20 19:44:00,U00001,M0121,30.02,-83.4014375967972,-32.36280846116263,D_U00001_primary,0,,T0316498,94140.0,1.0,-83.286227,-32.344758,28.84,12.81294598443884,1.0409153952843273,1,121.0,1.0,19,9.675863091429423e-06,0.09081947,1,1
2026-03-21 19:51:00,U00001,M0071,41.32,-83.2752788042072,-32.386849081593404,D_U00001_primary,0,,T0320595,86820.0,1.0,-83.286227,-32.344758,28.84,1.334881197603539,1.4327323162274619,1,71.0,1.0,19,1.38665038457587e-06,0.07573217,1,1
2026-03-24 11:43:00,U00001,M0253,4.02,-83.27741947740562,-32.253047898207186,D_U00001_primary,0,,T0329958,229920.0,1.0,-83.286227,-32.344758,28.84,1.5434845594575455,0.1393897364771151,1,253.0,1.0,11,3.791104556236476e-05,0.2072547,1,1
2026-03-27 17:23:00,U00001,M0391,44.94,-83.33354078158649,-32.43298040861153,D_U00001_primary,0,,T0344085,279600.0,1.0,-83.286227,-32.344758,28.84,5.383748963355247,1.558252427184466,1,391.0,1.0,17,4.45134427313411e-06,0.13870548,1,1
2026-03-30 08:03:00,U00001,M0356,18.43,-83.25311683330268,-32.40003927508572,D_U00001_primary,0,,T0353349,225600.0,1.0,-83.286227,-32.344758,28.84,3.7515021393420263,0.6390429958391123,1,356.0,1.0,8,9.321648483734095e-05,0.2779922,1,1
2026-03-30 16:22:00,U00001,M0147,1.46,-83.2525957119564,-32.25622271746331,D_U00001_primary,0,,T0355751,29940.0,1.0,-83.286227,-32.344758,28.84,3.913576356352931,0.05062413314840499,1,147.0,1.0,16,0.023883642616363932,0.5918494,1,0
2026-03-31 09:51:00,U00001,M0630,44.98,-83.36722410658321,-32.362321601855534,D_U00001_primary,0,,T0357681,62940.0,1.0,-83.286227,-32.344758,28.84,9.009326204210787,1.559639389736477,1,630.0,1.0,9,0.0002406939453344006,0.14474316,1,1
2026-03-15 13:24:00,U00002,M0656,99.22,-24.306528957034555,-60.20329648548014,D_U00002_primary,0,,T0294029,71700.0,1.0,-24.262343,-60.164645,63.29,6.283891759436977,1.5677042186759362,1,656.0,1.0,13,7.258990878929236e-05,0.16485952,1,1
2026-03-18 11:56:00,U00002,M0108,77.05,-24.239918727290178,-60.17257188462082,D_U00002_primary,0,,T0305652,253920.0,1.0,-24.262343,-60.164645,63.29,2.619774317614498,1.2174119134144414,1,108.0,1.0,11,3.79735829317468e-05,0.15058729,1,1
2026-03-20 11:44:00,U00002,M0229,26.47,-24.21784249365868,-60.2303768697896,D_U00002_primary,0,,T0313808,172080.0,1.0,-24.262343,-60.164645,63.29,8.300742378994835,0.4182335282035077,1,229.0,1.0,11,0.0010298068254096994,0.15707129,1,1
2026-03-21 07:43:00,U00002,M0234,76.79,-24.3584587052727,-60.23180126338223,D_U00002_primary,0,,T0317078,71940.0,1.0,-24.262343,-60.164645,63.29,12.670290447691393,1.2133038394691105,1,234.0,1.0,7,0.0004577822678401738,0.05328766,1,1
2026-03-22 13:55:00,U00002,M0596,105.79,-24.309290707398446,-60.21118926218516,D_U00002_primary,0,,T0322656,108720.0,1.0,-24.262343,-60.164645,63.29,7.036096495498585,1.67151208721757,1,596.0,1.0,13,5.84734102180232e-05,0.04354485,1,1
2026-03-23 19:36:00,U00002,M0178,62.85,-24.198414241603032,-60.11049500307416,D_U00002_primary,0,,T0328605,106860.0,1.0,-24.262343,-60.164645,63.29,8.9821987344343,0.9930478748617475,1,178.0,1.0,19,0.00027756481183251766,0.056924682,1,1
2026-03-23 21:13:00,U00002,M0362,62.13,-24.299782989801,-60.14380492127584,D_U00002_primary,0,,T0328885,5820.0,1.0,-24.262343,-60.164645,63.29,4.668362048230835,0.9816716700900616,1,362.0,1.0,21,0.004012524267621866,0.26929876,1,1
2026-03-24 10:35:00,U00002,M0785,4.47,-24.352142574070488,-60.24381027948136,D_U00002_primary,0,,T0329697,48120.0,1.0,-24.262343,-60.164645,63.29,12.8087701891637,0.07062727129088324,1,785.0,1.0,10,0.00023942456318144315,0.44549838,1,1
2026-03-31 09:56:00,U00002,M0337,37.27,-24.257931212305703,-60.11594974400034,D_U00002_primary,0,,T0357693,602460.0,1.0,-24.262343,-60.164645,63.29,4.960808290222101,0.588876599778796,1,337.0,1.0,9,2.677758819287613e-05,0.13537076,1,1
2026-03-15 14:56:00,U00003,M0047,152.76,-52.58319500199324,-124.94437756757144,D_U00003_primary,0,,T0294620,334140.0,1.0,-52.5430735,-124.973324,151.87,4.8715048726281225,1.0058602752353987,1,47.0,1.0,14,1.1664153468205995e-05,0.1797043,1,1
2026-03-15 21:06:00,U00003,M0678,202.88,-52.52892084188706,-124.99028955935692,D_U00003_primary,0,,T0296436,22200.0,1.0,-52.5430735,-124.973324,151.87,1.9476267287003344,1.3358793705142555,1,678.0,1.0,21,8.402925801564537e-07,0.31805825,1,1
2026-03-16 16:50:00,U00003,M0449,1.2,-52.51888455829986,-124.94575728919553,D_U00003_primary,0,,T0299450,71040.0,1.0,-52.5430735,-124.973324,151.87,3.2728512578505518,0.007901494699413971,1,449.0,1.0,16,2.6895779338161997e-05,0.20421046,1,1
2026-03-18 12:02:00,U00003,M0468,3.93,-52.59423616116878,-125.1360479470649,D_U00003_primary,0,,T0305677,155520.0,1.0,-52.5430735,-124.973324,151.87,12.382077155560717,0.02587739514058076,1,468.0,1.0,12,0.00020449405741259995,0.21472965,1,1
2026-03-21 19:00:00,U00003,M0005,185.56,-52.56335791899031,-124.94250289475929,D_U00003_primary,0,,T0320408,284280.0,1.0,-52.5430735,-124.973324,151.87,3.0707612389660897,1.2218344636860472,1,5.0,1.0,19,2.0317134895485733e-06,0.1036065,1,1
2026-03-22 16:41:00,U00003,M0097,107.23,-52.51036709989145,-125.00908504758998,D_U00003_primary,0,,T0323728,78060.0,1.0,-52.5430735,-124.973324,151.87,4.367941495220161,0.7060643971818003,1,97.0,1.0,16,6.188511962301033e-05,0.055166557,1,1
2026-03-23 14:45:00,U00003,M0329,227.62,-52.5551215291428,-124.91242764290128,D_U00003_primary,0,,T0327046,79440.0,1.0,-52.5430735,-124.973324,151.87,4.329998650071802,1.498781852900507,1,329.0,1.0,14,8.686236570662571e-06,0.057809066,1,1
2026-03-25 16:51:00,U00003,M0581,150.87,-52.507711931309785,-124.89956838178452,D_U00003_primary,0,,T0335860,180360.0,1.0,-52.5430735,-124.973324,151.87,6.352806040527255,0.9934154210838216,1,581.0,1.0,16,2.386407944167797e-05,0.055385195,1,1
2026-03-26 14:13:00,U00003,M0414,174.8,-52.54480677848688,-124.93688306811704,D_U00003_primary,0,,T0338863,76920.0,1.0,-52.5430735,-124.973324,151.87,2.471789011713895,1.1509843945479687,1,414.0,1.0,14,3.0396716611785427e-05,0.05501117,1,1
2026-03-26 17:30:00,U00003,M0789,150.27,-52.5686147409432,-124.92119692039536,D_U00003_primary,0,,T0340101,11820.0,1.0,-52.5430735,-124.973324,151.87,4.526026681701175,0.9894646737341147,1,789.0,1.0,17,0.00016320244867819937,0.07798243,1,1
2026-03-28 15:51:00,U00003,M0308,168.93,-52.56352059446206,-124.99158313081467,D_U00003_primary,0,,T0347550,166860.0,1.0,-52.5430735,-124.973324,151.87,2.587134648354505,1.112332916310002,1,308.0,1.0,15,4.523173192211027e-05,0.08757889,1,1
2026-03-28 16:39:00,U00003,M0746,99.43,-52.59130189662146,-125.00591950176928,D_U00003_primary,0,,T0347867,2880.0,1.0,-52.5430735,-124.973324,151.87,5.797634677723212,0.6547046816356095,1,746.0,2.0,16,5.7172217703604365e-05,0.04419805,1,1
2026-03-29 12:46:00,U00003,M0798,6.35,-52.47151589411191,-124.98632581250902,D_UNKNOWN_6763,0,,T0350399,72420.0,1.0,-52.5430735,-124.973324,151.87,8.00535314038668,0.041812076117732265,0,798.0,1.0,12,0.0014812718860710932,0.6520141,1,0
2026-03-30 14:49:00,U00003,M0575,98.21,-52.46958428706063,-125.0044375111447,D_U00003_primary,0,,T0355140,93780.0,1.0,-52.5430735,-124.973324,151.87,8.438596942043727,0.6466714953578718,1,575.0,1.0,14,0.0008415615039273732,0.02337328,1,1
2026-03-31 12:04:00,U00003,M0474,124.18,-52.6313428793515,-124.88627692567016,D_U00003_primary,0,,T0358182,76500.0,1.0,-52.5430735,-124.973324,151.87,11.441941606898958,0.8176730098110226,1,474.0,1.0,12,0.00011563811322562395,0.019521073,1,1
2026-03-17 17:05:00,U00004,M0252,20.8,56.45388380275818,-133.2716323839303,D_U00004_primary,0,,T0303509,526500.0,1.0,56.395715,-133.325072,26.2,7.25501856015769,0.7938931297709925,1,252.0,1.0,17,4.3518258881097676e-05,0.19963862,1,1
2026-03-18 09:10:00,U00004,M0563,4.47,56.37524387134846,-133.3135391037396,D_U00004_primary,0,,T0305060,57900.0,1.0,56.395715,-133.325072,26.2,2.3844267161042176,0.17061068702290075,1,563.0,1.0,9,4.827599090153629e-05,0.18097273,1,1
2026-03-19 15:23:00,U00004,M0498,17.31,56.39235112675433,-133.37880505197165,D_U00004_primary,0,,T0311116,108780.0,1.0,56.395715,-133.325072,26.2,3.328032418719265,0.6606870229007633,1,498.0,1.0,15,7.714117643378178e-05,0.15537944,1,1
2026-03-19 16:42:00,U00004,M0259,20.56,56.29409731178508,-133.39114978932557,D_U00004_primary,0,,T0311636,4740.0,1.0,56.395715,-133.325072,26.2,12.01067930735007,0.7847328244274809,1,259.0,1.0,16,0.0010008402213739127,0.013702915,1,1
2026-03-20 15:29:00,U00004,M0045,26.12,56.439663198653534,-133.30104157033264,D_U00004_primary,0,,T0315203,82020.0,1.0,56.395715,-133.325072,26.2,5.105437124325068,0.9969465648854963,1,45.0,1.0,15,0.000659508299858461,0.1350071,1,1
2026-03-22 13:07:00,U00004,M0142,23.7,56.45100072879217,-133.34075020564853,D_U00004_primary,0,,T0322356,164280.0,1.0,56.395715,-133.325072,26.2,6.222640977512324,0.9045801526717557,1,142.0,1.0,13,0.00047506583544183517,0.12817283,1,1
2026-03-24 17:10:00,U00004,M0151,15.73,56.45427338163531,-133.39832073730526,D_U00004_primary,0,,T0331888,187380.0,1.0,56.395715,-133.325072,26.2,7.917539922083081,0.600381679389313,1,151.0,1.0,17,0.00040162792139865724,0.12565416,1,1
2026-03-24 19:48:00,U00004,M0786,3.4,56.30235132241824,-133.34346122632857,D_U00004_primary,0,,T0332602,9480.0,1.0,56.395715,-133.325072,26.2,10.443218604893502,0.1297709923664122,1,786.0,1.0,19,3.995243361787251e-05,0.19402313,1,1
2026-03-27 12:04:00,U00004,M0495,47.16,56.40057278935432,-133.26923793624664,D_U00004_primary,0,,T0342103,231360.0,1.0,56.395715,-133.325072,26.2,3.4780800531902103,1.7999999999999998,1,495.0,1.0,12,8.015037756649117e-06,0.0915018,1,1
2026-03-29 15:36:00,U00004,M0697,28.01,56.40188861572543,-133.36277412458338,D_U00004_primary,0,,T0351452,185520.0,1.0,56.395715,-133.325072,26.2,2.419477339017214,1.0690839694656489,1,697.0,1.0,15,7.037860726926377e-05,0.11742788,1,1
2026-03-31 22:27:00,U00004,M0158,17.82,56.39313788956962,-133.22947172654736,D_U00004_primary,0,,T0361125,197460.0,1.0,56.395715,-133.325072,26.2,5.890534262962563,0.6801526717557252,1,158.0,1.0,22,0.0001006796087493338,0.16745245,1,1
2026-03-15 08:25:00,U00005,M0477,21.49,68.52972414995308,46.56013455229466,D_U00005_primary,0,,T0292847,54000.0,1.0,68.5091265,46.517555,26.2,2.8725641777581017,0.8202290076335877,1,477.0,1.0,8,0.00012968065784558206,0.1803659,1,1
2026-03-20 11:15:00,U00005,M0025,19.0,68.51544946095302,46.492411562316455,D_U00005_primary,0,,T0313670,442200.0,1.0,68.5091265,46.517555,26.2,1.2422293289390494,0.7251908396946565,1,25.0,1.0,11,0.00011312762928083465,0.18154284,1,1
2026-03-21 13:18:00,U00005,M0084,21.35,68.45361706009237,46.54734987292602,D_U00005_primary,0,,T0318385,93780.0,1.0,68.5091265,46.517555,26.2,6.290860147451185,0.8148854961832062,1,84.0,1.0,13,0.00025703913296793617,0.1452737,1,1
2026-03-21 19:23:00,U00005,M0183,28.33,68.55387587180473,46.453641868537126,D_U00005_primary,0,,T0320489,21900.0,1.0,68.5091265,46.517555,26.2,5.614705164688844,1.081297709923664,1,183.0,1.0,19,0.00014825163664981998,0.116875775,1,1
2026-03-22 18:37:00,U00005,M0310,20.02,68.58404986620684,46.54566695298792,D_U00005_primary,0,,T0324359,83640.0,1.0,68.5091265,46.517555,26.2,8.409178933611622,0.7641221374045801,1,310.0,1.0,18,8.628137946171687e-05,0.15138191,1,1
2026-03-23 10:52:00,U00005,M0180,41.77,68.48690262334044,46.57781088698072,D_U00005_primary,0,,T0325747,58500.0,1.0,68.5091265,46.517555,26.2,3.4839396263794877,1.5942748091603056,1,180.0,1.0,10,0.00014312002157171184,0.140353,1,1
2026-03-24 15:45:00,U00005,M0090,29.14,68.55418683902461,46.55984755922345,D_U00005_primary,0,,T0331355,103980.0,1.0,68.5091265,46.517555,26.2,5.297850534758713,1.1122137404580152,1,90.0,1.0,15,8.215945187280382e-05,0.15115541,1,1
2026-03-27 13:29:00,U00005,M0362,29.65,68.5507854715635,46.58169474844195,D_U00005_primary,0,,T0342569,251040.0,1.0,68.5091265,46.517555,26.2,5.317159881372089,1.131679389312977,1,362.0,1.0,13,9.38429309692668e-06,0.15873599,1,1
2026-03-27 15:01:00,U00005,M0188,15.92,68.49187129515903,46.519758128370334,D_U00005_primary,0,,T0343148,5520.0,1.0,68.5091265,46.517555,26.2,1.9207907009556449,0.6076335877862595,1,188.0,1.0,15,3.789607891325294e-05,0.03530647,1,1
2026-03-28 07:10:00,U00005,M0229,29.2,68.5774028231263,46.48604785849288,D_U00005_primary,0,,T0345234,58140.0,1.0,68.5091265,46.517555,26.2,7.699385757699086,1.1145038167938932,1,229.0,1.0,7,0.00030356285669711305,0.27317968,1,1
2026-03-30 17:28:00,U00005,M0144,32.62,68.45619808608717,46.56675117686223,D_U00005_primary,0,,T0356157,209880.0,1.0,68.5091265,46.517555,26.2,6.217987695439356,1.2450381679389313,1,144.0,1.0,17,2.8131788343294506e-06,0.11529801,1,1
2026-03-16 12:51:00,U00006,M0260,135.2,-81.47850607969659,-163.92010155220916,D_U00006_primary,0,,T0297909,277080.0,1.0,-81.468401,-164.002739,160.65,1.765988626403057,0.8415810768751945,1,260.0,1.0,12,2.2946880417965915e-05,0.17905192,1,1
2026-03-16 14:17:00,U00006,M0733,6.0,-81.50045833172264,-163.98182955177853,D_U00006_primary,0,,T0298412,5160.0,1.0,-81.468401,-164.002739,160.65,3.5812002670611798,0.03734827264239029,1,733.0,1.0,14,0.00011237470115600979,0.038766135,1,1
2026-03-17 18:21:00,U00006,M0493,209.53,-88.14993239732121,-157.32120760267878,D_U00006_primary,0,,T0303910,101040.0,1.0,-81.468401,-164.002739,160.65,744.731481639599,1.3042639277933394,1,493.0,1.0,18,1.5993232525162802e-07,0.38779142,1,1
2026-03-17 19:27:00,U00006,M0386,1.07,-81.53884695513453,-164.05930928050674,D_U00006_primary,0,,T0304199,3960.0,1.0,-81.468401,-164.002739,160.65,7.888172262592858,0.006660441954559602,1,386.0,1.0,19,0.0009007841283522296,0.026113728,1,1
2026-03-19 17:13:00,U00006,M0483,159.67,-81.51730541881243,-164.03922068226674,D_U00006_primary,0,,T0311817,164760.0,1.0,-81.468401,-164.002739,160.65,5.470934788341331,0.9938997821350761,1,483.0,1.0,17,8.828566121763337e-05,0.17693943,1,1
2026-03-22 17:03:00,U00006,M0734,196.96,-81.46171154685675,-163.9738793341406,D_UNKNOWN_3764,0,,T0323892,258600.0,1.0,-81.468401,-164.002739,160.65,0.8832408637506176,1.2260192966075318,0,734.0,1.0,17,2.5044891631637365e-05,0.14569438,1,1
2026-03-23 10:27:00,U00006,M0238,126.24,-81.40948003412181,-164.01771475187738,D_U00006_primary,0,,T0325645,62640.0,1.0,-81.468401,-164.002739,160.65,6.5564003672553,0.7858076563958917,1,238.0,1.0,10,0.00013386274805774048,0.09184854,1,1
2026-03-23 10:31:00,U00006,M0149,152.36,-81.39649253994271,-163.99447699749675,D_U00006_primary,0,,T0325660,240.0,2.0,-81.468401,-164.002739,160.65,7.997027152511235,0.9483971366324307,1,149.0,2.0,10,0.0017395372481838443,0.67153174,1,0
2026-03-25 15:04:00,U00006,M0298,236.59,-81.51157386185942,-163.99929431916385,D_U00006_primary,0,,T0335174,189180.0,1.0,-81.468401,-164.002739,160.65,4.800937820957658,1.4727046374105197,1,298.0,1.0,15,4.483955188361533e-07,0.10076932,1,1
2026-03-26 17:39:00,U00006,M0618,161.18,-81.54247334898264,-164.0199720642981,D_U00006_primary,0,,T0340149,95700.0,1.0,-81.468401,-164.002739,160.65,8.241331691636384,1.0032990974167444,1,618.0,1.0,17,0.0002196166936098361,0.07268156,1,1
2026-03-28 15:02:00,U00006,M0731,170.77,-81.43764280078607,-163.96726845097066,D_U00006_primary,0,,T0347207,163380.0,1.0,-81.468401,-164.002739,160.65,3.470024618839775,1.0629940865234984,1,731.0,1.0,15,7.809129072636756e-05,0.106609404,1,1
2026-03-29 14:30:00,U00006,M0336,1.92,-81.43631553774043,-163.9085389431215,D_U00006_primary,0,,T0351044,84480.0,1.0,-81.468401,-164.002739,160.65,3.8926284378528075,0.011951447245564892,1,336.0,1.0,14,1.0829850135305393e-05,0.6060268,1,0
2026-03-30 15:08:00,U00006,M0672,175.93,-81.42789963807469,-164.03898205419,D_UNKNOWN_6556,0,,T0355268,88680.0,1.0,-81.468401,-164.002739,160.65,4.543244091162964,1.095113600995954,0,672.0,1.0,15,0.0015850578048984371,0.035159554,1,1
2026-03-30 15:44:00,U00006,M0732,166.7,-81.51620392758417,-163.8868571605663,D_U00006_primary,0,,T0355521,2160.0,1.0,-81.468401,-164.002739,160.65,5.646937956259723,1.0376595082477433,1,732.0,2.0,15,0.00045510666142925245,0.6535171,1,0
2026-03-15 18:58:00,U00007,M0261,70.87,-64.93728105163532,-62.46999047149696,D_U00007_primary,0,,T0296023,127020.0,1.0,-64.8488745,-62.619631,71.34,12.102977568832793,0.9934118306700308,1,261.0,1.0,18,1.4387329530741647e-05,0.17709622,1,1
2026-03-15 21:31:00,U00007,M0192,86.81,-64.88653468907954,-62.62531060808509,D_U00007_primary,0,,T0296479,9180.0,1.0,-64.8488745,-62.619631,71.34,4.196203177150472,1.2168488926268572,1,192.0,1.0,21,0.00013763131904831195,0.38272816,1,1
2026-03-16 16:50:00,U00007,M0149,7.16,-64.88808269291799,-62.5615706164121,D_U00007_primary,0,,T0299452,69540.0,1.0,-64.8488745,-62.619631,71.34,5.1502629115020415,0.10036445192038126,1,149.0,1.0,16,0.00011717502131713063,0.19676879,1,1
2026-03-18 13:51:00,U00007,M0601,87.54,-64.86150574344012,-62.78170669126646,D_U00007_primary,0,,T0306347,162060.0,1.0,-64.8488745,-62.619631,71.34,7.785418957547748,1.2270815811606393,1,601.0,1.0,13,0.0009076751216682573,0.11896008,1,1
2026-03-19 16:01:00,U00007,M0108,100.48,-64.84604098529641,-62.585527090212985,D_U00007_primary,0,,T0311374,94200.0,1.0,-64.8488745,-62.619631,71.34,1.6422962464645072,1.408466498458088,1,108.0,1.0,16,1.844393725317367e-05,0.065735884,1,1
2026-03-19 17:51:00,U00007,M0149,49.67,-64.80601798341236,-62.63531743615299,D_U00007_primary,0,,T0312041,6600.0,1.0,-64.8488745,-62.619631,71.34,4.8228339305444665,0.6962433417437622,1,149.0,1.0,17,7.017407400280559e-05,0.23107718,1,1
2026-03-20 08:26:00,U00007,M0120,48.27,-64.83171657229012,-62.58848379847933,D_U00007_primary,0,,T0313169,52500.0,1.0,-64.8488745,-62.619631,71.34,2.4099952271809015,0.6766190075693861,1,120.0,1.0,8,0.00017412596928677193,0.053830553,1,1
2026-03-20 11:30:00,U00007,M0655,62.81,-64.87120665234072,-62.58901750949473,D_U00007_primary,0,,T0313744,11040.0,1.0,-64.8488745,-62.619631,71.34,2.87362950268729,0.8804317353518363,1,655.0,1.0,11,0.00015029969338921319,0.15218729,1,1
2026-03-20 13:52:00,U00007,M0754,85.12,-64.7450073280215,-62.50930755100576,D_U00007_primary,0,,T0314561,8520.0,1.0,-64.8488745,-62.619631,71.34,12.675921630709944,1.1931595178020746,1,754.0,1.0,13,0.0007600630089304287,0.32416797,1,1
2026-03-20 15:34:00,U00007,M0493,1.0,-64.78703287669363,-62.64664981694935,D_U00007_primary,0,,T0315243,6120.0,1.0,-64.8488745,-62.619631,71.34,6.994287462617909,0.014017381553125876,1,493.0,1.0,15,0.0009706884374575389,0.4956229,1,1
2026-03-23 13:21:00,U00007,M0532,90.92,-64.8616374078331,-62.60721801017547,D_U00007_primary,0,,T0326511,251220.0,1.0,-64.8488745,-62.619631,71.34,1.535580140747548,1.2744603308102047,1,532.0,1.0,13,2.937272821322725e-05,0.1378948,1,1
2026-03-23 17:11:00,U00007,M0290,3.93,-64.91493028334135,-62.60709941628293,D_U00007_primary,0,,T0327943,13800.0,1.0,-64.8488745,-62.619631,71.34,7.36884615880806,0.05508830950378469,1,290.0,1.0,17,0.0005884578745273032,0.56017184,1,0
2026-03-23 23:34:00,U00007,M0475,47.57,-64.79390104594829,-62.65340880796734,D_U00007_primary,0,,T0329085,22980.0,1.0,-64.8488745,-62.619631,71.34,6.318172785789872,0.6668068404821978,1,475.0,1.0,23,0.00012294414055560312,0.21980998,1,1
